code_annee,code_postal,code_delits,code_indicateur,nb_delits
6,75004,55,3555,5
6,75005,55,3556,55
6,75007,55,3557,24
6,75008,55,3558,11
6,75009,55,3559,13
6,75010,55,3560,154
6,75011,55,3561,35
6,75012,55,3562,76
6,75013,55,3563,44
6,75014,55,3564,23
6,75015,55,3565,56
6,75016,55,3566,46
6,75017,55,3567,29
6,75018,55,3568,112
6,75019,55,3569,140
6,75020,55,3570,80
6,75001,55,3571,19
6,75002,56,3572,37
6,75003,56,3573,35
6,75004,56,3574,19
6,75005,56,3575,90
6,75007,56,3576,35
6,75008,56,3577,33
6,75009,56,3578,60
6,75010,56,3579,220
6,75011,56,3580,128
6,75012,56,3581,186
6,75013,56,3582,97
6,75014,56,3583,32
6,75015,56,3584,102
6,75016,56,3585,108
6,75017,56,3586,92
6,75018,56,3587,397
6,75019,56,3588,170
6,75020,56,3589,135
6,75001,56,3590,37
6,75002,57,3591,354
6,75003,57,3592,359
6,75004,57,3593,338
6,75005,57,3594,258
6,75007,57,3595,237
6,75008,57,3596,657
6,75009,57,3597,418
6,75010,57,3598,503
6,75011,57,3599,514
6,75012,57,3600,359
6,75013,57,3601,327
6,75014,57,3602,383
6,75015,57,3603,556
6,75016,57,3604,654
6,75017,57,3605,352
6,75018,57,3606,897
6,75019,57,3607,1150
6,75020,57,3608,530
6,75001,57,3609,356
6,75002,63,3610,3
6,75003,63,3611,4
6,75004,63,3612,8
6,75005,63,3613,20
6,75007,63,3614,4
6,75008,63,3615,11
6,75009,63,3616,1
6,75010,63,3617,16
6,75011,63,3618,21
6,75012,63,3619,18
6,75013,63,3620,35
6,75014,63,3621,19
6,75015,63,3622,12
6,75016,63,3623,22
6,75017,63,3624,32
6,75018,63,3625,26
6,75019,63,3626,31
6,75020,63,3627,42
6,75001,63,3628,7
6,75002,66,3629,6
6,75003,66,3630,13
6,75004,66,3631,35
6,75005,66,3632,41
6,75007,66,3633,23
6,75008,66,3634,21
6,75009,66,3635,13
6,75010,66,3636,29
6,75011,66,3637,34
6,75012,66,3638,37
6,75013,66,3639,67
6,75014,66,3640,39
6,75015,66,3641,45
6,75016,66,3642,23
6,75017,66,3643,30
6,75018,66,3644,54
6,75019,66,3645,59
6,75020,66,3646,51
6,75001,66,3647,17
6,75002,67,3648,259
6,75003,67,3649,342
6,75004,67,3650,272
6,75005,67,3651,565
6,75007,67,3652,235
6,75008,67,3653,444
6,75009,67,3654,510
6,75010,67,3655,735
6,75011,67,3656,656
6,75012,67,3657,476
6,75013,67,3658,707
6,75014,67,3659,428
6,75015,67,3660,717
6,75016,67,3661,744
6,75017,67,3662,301
6,75018,67,3663,1427
6,75019,67,3664,602
6,75020,67,3665,426
6,75001,67,3666,232
6,75002,68,3667,43
6,75003,68,3668,61
6,75004,68,3669,84
6,75005,68,3670,141
6,75007,68,3671,75
6,75008,68,3672,280
6,75009,68,3673,110
6,75010,68,3674,112
6,75011,68,3675,103
6,75012,68,3676,113
6,75013,68,3677,192
6,75014,68,3678,148
6,75015,68,3679,170
6,75016,68,3680,198
6,75017,68,3681,66
6,75018,68,3682,185
6,75019,68,3683,282
6,75020,68,3684,151
6,75001,68,3685,71
6,75002,74,3686,111
6,75003,74,3687,106
6,75004,74,3688,103
6,75005,74,3689,90
6,75007,74,3690,49
6,75008,74,3691,134
6,75009,74,3692,148
6,75010,74,3693,130
6,75011,74,3694,200
6,75012,74,3695,234
6,75013,74,3696,117
6,75014,74,3697,116
6,75015,74,3698,153
6,75016,74,3699,86
6,75017,74,3700,113
6,75018,74,3701,158
6,75019,74,3702,237
6,75020,74,3703,171
6,75001,74,3704,111
6,75002,79,3705,1
6,75003,79,3706,0
6,75004,79,3707,0
6,75005,79,3708,0
6,75007,79,3709,0
6,75008,79,3710,0
6,75009,79,3711,0
6,75010,79,3712,0
6,75011,79,3713,0
6,75012,79,3714,3
6,75013,79,3715,0
6,75014,79,3716,0
6,75015,79,3717,1
6,75016,79,3718,5
6,75017,79,3719,0
6,75018,79,3720,0
6,75019,79,3721,0
6,75020,79,3722,3
6,75001,79,3723,0
5,75002,2,3724,0
5,75003,2,3725,0
5,75004,2,3726,0
5,75005,2,3727,0
5,75007,2,3728,0
5,75008,2,3729,0
5,75009,2,3730,0
5,75010,2,3731,0
5,75011,2,3732,0
5,75012,2,3733,0
5,75013,2,3734,0
5,75014,2,3735,0
5,75015,2,3736,0
5,75016,2,3737,0
5,75017,2,3738,0
5,75018,2,3739,0
5,75019,2,3740,0
5,75020,2,3741,0
5,75001,2,3742,0
5,75002,3,3743,0
5,75003,3,3744,1
5,75004,3,3745,0
5,75005,3,3746,1
5,75007,3,3747,1
5,75008,3,3748,0
5,75009,3,3749,0
5,75010,3,3750,1
5,75011,3,3751,0
5,75012,3,3752,0
5,75013,3,3753,5
5,75014,3,3754,0
5,75015,3,3755,2
5,75016,3,3756,0
5,75017,3,3757,0
5,75018,3,3758,2
5,75019,3,3759,1
5,75020,3,3760,3
5,75001,3,3761,0
5,75002,4,3762,0
5,75003,4,3763,0
5,75004,4,3764,0
5,75005,4,3765,0
5,75007,4,3766,0
5,75008,4,3767,0
5,75009,4,3768,0
5,75010,4,3769,0
5,75011,4,3770,0
5,75012,4,3771,0
5,75013,4,3772,1
5,75014,4,3773,0
5,75015,4,3774,0
5,75016,4,3775,0
5,75017,4,3776,0
5,75018,4,3777,0
5,75019,4,3778,1
5,75020,4,3779,0
5,75001,4,3780,0
5,75002,5,3781,1
5,75003,5,3782,2
5,75004,5,3783,1
5,75005,5,3784,3
5,75007,5,3785,0
5,75008,5,3786,3
5,75009,5,3787,8
5,75010,5,3788,6
5,75011,5,3789,7
5,75012,5,3790,2
5,75013,5,3791,3
5,75014,5,3792,1
5,75015,5,3793,5
5,75016,5,3794,9
5,75017,5,3795,7
5,75018,5,3796,9
5,75019,5,3797,11
5,75020,5,3798,6
5,75001,5,3799,4
5,75002,6,3800,0
5,75003,6,3801,0
5,75004,6,3802,0
5,75005,6,3803,0
5,75007,6,3804,0
5,75008,6,3805,0
5,75009,6,3806,0
5,75010,6,3807,0
5,75011,6,3808,1
5,75012,6,3809,0
5,75013,6,3810,0
5,75014,6,3811,0
5,75015,6,3812,2
5,75016,6,3813,0
5,75017,6,3814,0
5,75018,6,3815,1
5,75019,6,3816,0
5,75020,6,3817,1
5,75001,6,3818,0
5,75002,7,3819,148
5,75003,7,3820,212
5,75004,7,3821,186
5,75005,7,3822,463
5,75007,7,3823,213
5,75008,7,3824,420
5,75009,7,3825,284
5,75010,7,3826,544
5,75011,7,3827,615
5,75012,7,3828,606
5,75013,7,3829,843
5,75014,7,3830,454
5,75015,7,3831,736
5,75016,7,3832,549
5,75017,7,3833,675
5,75018,7,3834,903
5,75019,7,3835,1038
5,75020,7,3836,879
5,75001,7,3837,272
5,75002,8,3838,0
5,75003,8,3839,0
5,75004,8,3840,0
5,75005,8,3841,0
5,75007,8,3842,0
5,75008,8,3843,0
5,75009,8,3844,0
5,75010,8,3845,0
5,75011,8,3846,0
5,75012,8,3847,0
5,75013,8,3848,0
5,75014,8,3849,0
5,75015,8,3850,0
5,75016,8,3851,0
5,75017,8,3852,0
5,75018,8,3853,0
5,75019,8,3854,0
5,75020,8,3855,0
5,75001,8,3856,0
5,75002,10,3857,3
5,75003,10,3858,3
5,75004,10,3859,4
5,75005,10,3860,6
5,75007,10,3861,3
5,75008,10,3862,3
5,75009,10,3863,4
5,75010,10,3864,7
5,75011,10,3865,5
5,75012,10,3866,10
5,75013,10,3867,15
5,75014,10,3868,6
5,75015,10,3869,9
5,75016,10,3870,15
5,75017,10,3871,16
5,75018,10,3872,14
5,75019,10,3873,21
5,75020,10,3874,12
5,75001,10,3875,4
5,75002,11,3876,23
5,75003,11,3877,27
5,75004,11,3878,11
5,75005,11,3879,56
5,75007,11,3880,29
5,75008,11,3881,69
5,75009,11,3882,34
5,75010,11,3883,85
5,75011,11,3884,82
5,75012,11,3885,66
5,75013,11,3886,65
5,75014,11,3887,65
5,75015,11,3888,86
5,75016,11,3889,144
5,75017,11,3890,108
5,75018,11,3891,132
5,75019,11,3892,83
5,75020,11,3893,150
5,75001,11,3894,49
5,75002,12,3895,48
5,75003,12,3896,79
5,75004,12,3897,68
5,75005,12,3898,136
5,75007,12,3899,93
5,75008,12,3900,183
5,75009,12,3901,144
5,75010,12,3902,240
5,75011,12,3903,255
5,75012,12,3904,228
5,75013,12,3905,354
5,75014,12,3906,164
5,75015,12,3907,270
5,75016,12,3908,279
5,75017,12,3909,310
5,75018,12,3910,333
5,75019,12,3911,422
5,75020,12,3912,374
5,75001,12,3913,130
5,75002,14,3914,11
5,75003,14,3915,19
5,75004,14,3916,6
5,75005,14,3917,28
5,75007,14,3918,6
5,75008,14,3919,32
5,75009,14,3920,20
5,75010,14,3921,33
5,75011,14,3922,45
5,75012,14,3923,16
5,75013,14,3924,23
5,75014,14,3925,18
5,75015,14,3926,62
5,75016,14,3927,57
5,75017,14,3928,64
5,75018,14,3929,65
5,75019,14,3930,58
5,75020,14,3931,53
5,75001,14,3932,3
5,75002,17,3933,0
5,75003,17,3934,0
5,75004,17,3935,0
5,75005,17,3936,0
5,75007,17,3937,0
5,75008,17,3938,0
5,75009,17,3939,0
5,75010,17,3940,0
5,75011,17,3941,0
5,75012,17,3942,0
5,75013,17,3943,0
5,75014,17,3944,0
5,75015,17,3945,0
5,75016,17,3946,0
5,75017,17,3947,0
5,75018,17,3948,0
5,75019,17,3949,0
5,75020,17,3950,0
5,75001,17,3951,0
5,75002,18,3952,0
5,75003,18,3953,0
5,75004,18,3954,0
5,75005,18,3955,0
5,75007,18,3956,0
5,75008,18,3957,1
5,75009,18,3958,0
5,75010,18,3959,0
5,75011,18,3960,0
5,75012,18,3961,0
5,75013,18,3962,0
5,75014,18,3963,1
5,75015,18,3964,0
5,75016,18,3965,0
5,75017,18,3966,0
5,75018,18,3967,1
5,75019,18,3968,0
5,75020,18,3969,0
5,75001,18,3970,1
5,75002,20,3971,2
5,75003,20,3972,0
5,75004,20,3973,3
5,75005,20,3974,0
5,75007,20,3975,0
5,75008,20,3976,0
5,75009,20,3977,3
5,75010,20,3978,1
5,75011,20,3979,2
5,75012,20,3980,0
5,75013,20,3981,1
5,75014,20,3982,0
5,75015,20,3983,3
5,75016,20,3984,5
5,75017,20,3985,2
5,75018,20,3986,3
5,75019,20,3987,0
5,75020,20,3988,3
5,75001,20,3989,3
5,75002,21,3990,0
5,75003,21,3991,0
5,75004,21,3992,1
5,75005,21,3993,0
5,75007,21,3994,0
5,75008,21,3995,2
5,75009,21,3996,1
5,75010,21,3997,2
5,75011,21,3998,1
5,75012,21,3999,0
5,75013,21,4000,0
5,75014,21,4001,1
5,75015,21,4002,2
5,75016,21,4003,1
5,75017,21,4004,2
5,75018,21,4005,9
5,75019,21,4006,3
5,75020,21,4007,2
5,75001,21,4008,1
5,75002,22,4009,9
5,75003,22,4010,8
5,75004,22,4011,6
5,75005,22,4012,8
5,75007,22,4013,9
5,75008,22,4014,15
5,75009,22,4015,16
5,75010,22,4016,21
5,75011,22,4017,17
5,75012,22,4018,36
5,75013,22,4019,34
5,75014,22,4020,9
5,75015,22,4021,30
5,75016,22,4022,24
5,75017,22,4023,27
5,75018,22,4024,57
5,75019,22,4025,47
5,75020,22,4026,24
5,75001,22,4027,13
5,75002,23,4028,5
5,75003,23,4029,3
5,75004,23,4030,7
5,75005,23,4031,7
5,75007,23,4032,2
5,75008,23,4033,3
5,75009,23,4034,4
5,75010,23,4035,3
5,75011,23,4036,8
5,75012,23,4037,6
5,75013,23,4038,1
5,75014,23,4039,4
5,75015,23,4040,7
5,75016,23,4041,2
5,75017,23,4042,8
5,75018,23,4043,5
5,75019,23,4044,1
5,75020,23,4045,1
5,75001,23,4046,1
5,75002,24,4047,0
5,75003,24,4048,4
5,75004,24,4049,2
5,75005,24,4050,1
5,75007,24,4051,4
5,75008,24,4052,3
5,75009,24,4053,1
5,75010,24,4054,3
5,75011,24,4055,5
5,75012,24,4056,5
5,75013,24,4057,1
5,75014,24,4058,3
5,75015,24,4059,5
5,75016,24,4060,7
5,75017,24,4061,4
5,75018,24,4062,14
5,75019,24,4063,1
5,75020,24,4064,6
5,75001,24,4065,4
5,75002,25,4066,133
5,75003,25,4067,85
5,75004,25,4068,113
5,75005,25,4069,314
5,75007,25,4070,108
5,75008,25,4071,300
5,75009,25,4072,306
5,75010,25,4073,181
5,75011,25,4074,417
5,75012,25,4075,312
5,75013,25,4076,368
5,75014,25,4077,257
5,75015,25,4078,341
5,75016,25,4079,297
5,75017,25,4080,472
5,75018,25,4081,666
5,75019,25,4082,567
5,75020,25,4083,542
5,75001,25,4084,252
5,75002,26,4085,128
5,75003,26,4086,115
5,75004,26,4087,106
5,75005,26,4088,256
5,75007,26,4089,109
5,75008,26,4090,288
5,75009,26,4091,246
5,75010,26,4092,284
5,75011,26,4093,384
5,75012,26,4094,390
5,75013,26,4095,396
5,75014,26,4096,204
5,75015,26,4097,335
5,75016,26,4098,300
5,75017,26,4099,459
5,75018,26,4100,697
5,75019,26,4101,576
5,75020,26,4102,477
5,75001,26,4103,238
5,75002,27,4104,202
5,75003,27,4105,225
5,75004,27,4106,175
5,75005,27,4107,587
5,75007,27,4108,216
5,75008,27,4109,212
5,75009,27,4110,422
5,75010,27,4111,0
5,75011,27,4112,638
5,75012,27,4113,659
5,75013,27,4114,503
5,75014,27,4115,489
5,75015,27,4116,687
5,75016,27,4117,579
5,75017,27,4118,785
5,75018,27,4119,670
5,75019,27,4120,778
5,75020,27,4121,499
5,75001,27,4122,136
5,75002,28,4123,16
5,75003,28,4124,21
5,75004,28,4125,21
5,75005,28,4126,63
5,75007,28,4127,18
5,75008,28,4128,20
5,75009,28,4129,11
5,75010,28,4130,6
5,75011,28,4131,22
5,75012,28,4132,19
5,75013,28,4133,6
5,75014,28,4134,22
5,75015,28,4135,30
5,75016,28,4136,33
5,75017,28,4137,33
5,75018,28,4138,29
5,75019,28,4139,16
5,75020,28,4140,15
5,75001,28,4141,18
5,75002,29,4142,144
5,75003,29,4143,69
5,75004,29,4144,123
5,75005,29,4145,151
5,75007,29,4146,26
5,75008,29,4147,171
5,75009,29,4148,232
5,75010,29,4149,161
5,75011,29,4150,166
5,75012,29,4151,121
5,75013,29,4152,100
5,75014,29,4153,79
5,75015,29,4154,129
5,75016,29,4155,73
5,75017,29,4156,138
5,75018,29,4157,156
5,75019,29,4158,98
5,75020,29,4159,98
5,75001,29,4160,113
5,75002,30,4161,28
5,75003,30,4162,43
5,75004,30,4163,25
5,75005,30,4164,131
5,75007,30,4165,40
5,75008,30,4166,85
5,75009,30,4167,57
5,75010,30,4168,94
5,75011,30,4169,147
5,75012,30,4170,150
5,75013,30,4171,142
5,75014,30,4172,125
5,75015,30,4173,191
5,75016,30,4174,137
5,75017,30,4175,150
5,75018,30,4176,183
5,75019,30,4177,163
5,75020,30,4178,74
5,75001,30,4179,20
5,75002,31,4180,3
5,75003,31,4181,5
5,75004,31,4182,5
5,75005,31,4183,13
5,75007,31,4184,18
5,75008,31,4185,24
5,75009,31,4186,5
5,75010,31,4187,15
5,75011,31,4188,13
5,75012,31,4189,24
5,75013,31,4190,17
5,75014,31,4191,14
5,75015,31,4192,37
5,75016,31,4193,31
5,75017,31,4194,16
5,75018,31,4195,41
5,75019,31,4196,23
5,75020,31,4197,13
5,75001,31,4198,4
5,75002,32,4199,978
5,75003,32,4200,189
5,75004,32,4201,264
5,75005,32,4202,3014
5,75007,32,4203,1301
5,75008,32,4204,1338
5,75009,32,4205,841
5,75010,32,4206,138
5,75011,32,4207,821
5,75012,32,4208,170
5,75013,32,4209,454
5,75014,32,4210,640
5,75015,32,4211,2276
5,75016,32,4212,767
5,75017,32,4213,826
5,75018,32,4214,3397
5,75019,32,4215,1012
5,75020,32,4216,263
5,75001,32,4217,3004
5,75002,33,4218,54
5,75003,33,4219,162
5,75004,33,4220,272
5,75005,33,4221,385
5,75007,33,4222,159
5,75008,33,4223,479
5,75009,33,4224,402
5,75010,33,4225,66
5,75011,33,4226,101
5,75012,33,4227,70
5,75013,33,4228,162
5,75014,33,4229,174
5,75015,33,4230,231
5,75016,33,4231,110
5,75017,33,4232,123
5,75018,33,4233,77
5,75019,33,4234,125
5,75020,33,4235,126
5,75001,33,4236,397
5,75002,34,4237,1
5,75003,34,4238,0
5,75004,34,4239,1
5,75005,34,4240,0
5,75007,34,4241,1
5,75008,34,4242,0
5,75009,34,4243,0
5,75010,34,4244,0
5,75011,34,4245,0
5,75012,34,4246,0
5,75013,34,4247,1
5,75014,34,4248,0
5,75015,34,4249,0
5,75016,34,4250,0
5,75017,34,4251,0
5,75018,34,4252,0
5,75019,34,4253,0
5,75020,34,4254,3
5,75001,34,4255,0
5,75002,35,4256,24
5,75003,35,4257,38
5,75004,35,4258,41
5,75005,35,4259,81
5,75007,35,4260,74
5,75008,35,4261,173
5,75009,35,4262,51
5,75010,35,4263,93
5,75011,35,4264,126
5,75012,35,4265,172
5,75013,35,4266,176
5,75014,35,4267,155
5,75015,35,4268,248
5,75016,35,4269,485
5,75017,35,4270,242
5,75018,35,4271,157
5,75019,35,4272,189
5,75020,35,4273,161
5,75001,35,4274,37
5,75002,36,4275,159
5,75003,36,4276,183
5,75004,36,4277,98
5,75005,36,4278,247
5,75007,36,4279,89
5,75008,36,4280,286
5,75009,36,4281,242
5,75010,36,4282,284
5,75011,36,4283,394
5,75012,36,4284,302
5,75013,36,4285,404
5,75014,36,4286,300
5,75015,36,4287,435
5,75016,36,4288,385
5,75017,36,4289,524
5,75018,36,4290,465
5,75019,36,4291,385
5,75020,36,4292,430
5,75001,36,4293,104
5,75002,37,4294,233
5,75003,37,4295,282
5,75004,37,4296,239
5,75005,37,4297,499
5,75007,37,4298,311
5,75008,37,4299,844
5,75009,37,4300,549
5,75010,37,4301,610
5,75011,37,4302,706
5,75012,37,4303,691
5,75013,37,4304,766
5,75014,37,4305,535
5,75015,37,4306,580
5,75016,37,4307,1138
5,75017,37,4308,1018
5,75018,37,4309,1183
5,75019,37,4310,1211
5,75020,37,4311,768
5,75001,37,4312,216
5,75002,38,4313,39
5,75003,38,4314,57
5,75004,38,4315,37
5,75005,38,4316,72
5,75007,38,4317,78
5,75008,38,4318,95
5,75009,38,4319,74
5,75010,38,4320,57
5,75011,38,4321,116
5,75012,38,4322,156
5,75013,38,4323,157
5,75014,38,4324,118
5,75015,38,4325,172
5,75016,38,4326,295
5,75017,38,4327,221
5,75018,38,4328,187
5,75019,38,4329,152
5,75020,38,4330,189
5,75001,38,4331,21
5,75002,41,4332,182
5,75003,41,4333,82
5,75004,41,4334,0
5,75005,41,4335,300
5,75007,41,4336,55
5,75008,41,4337,412
5,75009,41,4338,394
5,75010,41,4339,41
5,75011,41,4340,136
5,75012,41,4341,185
5,75013,41,4342,138
5,75014,41,4343,133
5,75015,41,4344,204
5,75016,41,4345,0
5,75017,41,4346,257
5,75018,41,4347,136
5,75019,41,4348,169
5,75020,41,4349,135
5,75001,41,4350,305
5,75002,42,4351,0
5,75003,42,4352,282
5,75004,42,4353,0
5,75005,42,4354,501
5,75007,42,4355,0
5,75008,42,4356,499
5,75009,42,4357,468
5,75010,42,4358,628
5,75011,42,4359,0
5,75012,42,4360,610
5,75013,42,4361,806
5,75014,42,4362,756
5,75015,42,4363,741
5,75016,42,4364,290
5,75017,42,4365,0
5,75018,42,4366,731
5,75019,42,4367,0
5,75020,42,4368,0
5,75001,42,4369,0
5,75002,43,4370,857
5,75003,43,4371,2284
5,75004,43,4372,1614
5,75005,43,4373,3181
5,75007,43,4374,1420
5,75008,43,4375,5307
5,75009,43,4376,3729
5,75010,43,4377,4664
5,75011,43,4378,3913
5,75012,43,4379,3220
5,75013,43,4380,4469
5,75014,43,4381,3552
5,75015,43,4382,2525
5,75016,43,4383,3140
5,75017,43,4384,4958
5,75018,43,4385,2554
5,75019,43,4386,3724
5,75020,43,4387,4392
5,75001,43,4388,1713
5,75002,46,4389,5
5,75003,46,4390,13
5,75004,46,4391,12
5,75005,46,4392,20
5,75007,46,4393,6
5,75008,46,4394,10
5,75009,46,4395,9
5,75010,46,4396,14
5,75011,46,4397,25
5,75012,46,4398,15
5,75013,46,4399,18
5,75014,46,4400,0
5,75015,46,4401,0
5,75016,46,4402,17
5,75017,46,4403,13
5,75018,46,4404,20
5,75019,46,4405,19
5,75020,46,4406,19
5,75001,46,4407,14
5,75002,47,4408,1
5,75003,47,4409,0
5,75004,47,4410,0
5,75005,47,4411,1
5,75007,47,4412,0
5,75008,47,4413,0
5,75009,47,4414,0
5,75010,47,4415,3
5,75011,47,4416,1
5,75012,47,4417,1
5,75013,47,4418,0
5,75014,47,4419,2
5,75015,47,4420,0
5,75016,47,4421,0
5,75017,47,4422,0
5,75018,47,4423,0
5,75019,47,4424,0
5,75020,47,4425,1
5,75001,47,4426,2
5,75002,48,4427,25
5,75003,48,4428,15
5,75004,48,4429,17
5,75005,48,4430,35
5,75007,48,4431,15
5,75008,48,4432,44
5,75009,48,4433,20
5,75010,48,4434,42
5,75011,48,4435,54
5,75012,48,4436,32
5,75013,48,4437,43
5,75014,48,4438,0
5,75015,48,4439,59
5,75016,48,4440,41
5,75017,48,4441,44
5,75018,48,4442,52
5,75019,48,4443,53
5,75020,48,4444,52
5,75001,48,4445,34
5,75002,49,4446,1
5,75003,49,4447,3
5,75004,49,4448,1
5,75005,49,4449,5
5,75007,49,4450,3
5,75008,49,4451,2
5,75009,49,4452,1
5,75010,49,4453,7
5,75011,49,4454,5
5,75012,49,4455,6
5,75013,49,4456,0
5,75014,49,4457,3
5,75015,49,4458,11
5,75016,49,4459,2
5,75017,49,4460,9
5,75018,49,4461,2
5,75019,49,4462,18
5,75020,49,4463,10
5,75001,49,4464,2
5,75002,50,4465,29
5,75003,50,4466,8
5,75004,50,4467,12
5,75005,50,4468,10
5,75007,50,4469,11
5,75008,50,4470,0
5,75009,50,4471,5
5,75010,50,4472,18
5,75011,50,4473,12
5,75012,50,4474,31
5,75013,50,4475,22
5,75014,50,4476,16
5,75015,50,4477,0
5,75016,50,4478,0
5,75017,50,4479,23
5,75018,50,4480,105
5,75019,50,4481,30
5,75020,50,4482,15
5,75001,50,4483,0
5,75002,55,4484,13
5,75003,55,4485,13
5,75004,55,4486,6
5,75005,55,4487,35
5,75007,55,4488,18
5,75008,55,4489,16
5,75009,55,4490,9
5,75010,55,4491,255
5,75011,55,4492,24
5,75012,55,4493,32
5,75013,55,4494,12
5,75014,55,4495,13
5,75015,55,4496,45
5,75016,55,4497,29
5,75017,55,4498,20
5,75018,55,4499,94
5,75019,55,4500,87
5,75020,55,4501,85
5,75001,55,4502,11
5,75002,56,4503,28
5,75003,56,4504,12
5,75004,56,4505,32
5,75005,56,4506,84
5,75007,56,4507,14
5,75008,56,4508,46
5,75009,56,4509,34
5,75010,56,4510,97
5,75011,56,4511,111
5,75012,56,4512,101
5,75013,56,4513,47
5,75014,56,4514,51
5,75015,56,4515,87
5,75016,56,4516,69
5,75017,56,4517,81
5,75018,56,4518,421
5,75019,56,4519,130
5,75020,56,4520,189
5,75001,56,4521,41
5,75002,57,4522,318
5,75003,57,4523,328
5,75004,57,4524,296
5,75005,57,4525,283
5,75007,57,4526,249
5,75008,57,4527,443
5,75009,57,4528,334
5,75010,57,4529,714
5,75011,57,4530,458
5,75012,57,4531,337
5,75013,57,4532,199
5,75014,57,4533,323
5,75015,57,4534,416
5,75016,57,4535,348
5,75017,57,4536,335
5,75018,57,4537,999
5,75019,57,4538,1296
5,75020,57,4539,485
5,75001,57,4540,435
5,75002,63,4541,0
5,75003,63,4542,2
5,75004,63,4543,4
5,75005,63,4544,6
5,75007,63,4545,6
5,75008,63,4546,9
5,75009,63,4547,6
5,75010,63,4548,7
5,75011,63,4549,24
5,75012,63,4550,22
5,75013,63,4551,28
5,75014,63,4552,17
5,75015,63,4553,31
5,75016,63,4554,24
5,75017,63,4555,28
5,75018,63,4556,50
5,75019,63,4557,32
5,75020,63,4558,32
5,75001,63,4559,2
5,75002,66,4560,8
5,75003,66,4561,18
5,75004,66,4562,34
5,75005,66,4563,49
5,75007,66,4564,23
5,75008,66,4565,29
5,75009,66,4566,18
5,75010,66,4567,34
5,75011,66,4568,46
5,75012,66,4569,33
5,75013,66,4570,62
5,75014,66,4571,41
5,75015,66,4572,90
5,75016,66,4573,40
5,75017,66,4574,27
5,75018,66,4575,60
5,75019,66,4576,70
5,75020,66,4577,80
5,75001,66,4578,24
5,75002,67,4579,270
5,75003,67,4580,339
5,75004,67,4581,205
5,75005,67,4582,502
5,75007,67,4583,220
5,75008,67,4584,468
5,75009,67,4585,434
5,75010,67,4586,757
5,75011,67,4587,738
5,75012,67,4588,541
5,75013,67,4589,696
5,75014,67,4590,393
5,75015,67,4591,895
5,75016,67,4592,695
5,75017,67,4593,234
5,75018,67,4594,1286
5,75019,67,4595,761
5,75020,67,4596,375
5,75001,67,4597,205
5,75002,68,4598,59
5,75003,68,4599,66
5,75004,68,4600,93
5,75005,68,4601,128
5,75007,68,4602,102
5,75008,68,4603,283
5,75009,68,4604,109
5,75010,68,4605,120
5,75011,68,4606,107
5,75012,68,4607,125
5,75013,68,4608,124
5,75014,68,4609,174
5,75015,68,4610,115
5,75016,68,4611,272
5,75017,68,4612,97
5,75018,68,4613,146
5,75019,68,4614,252
5,75020,68,4615,89
5,75001,68,4616,79
5,75002,74,4617,103
5,75003,74,4618,92
5,75004,74,4619,74
5,75005,74,4620,84
5,75007,74,4621,40
5,75008,74,4622,116
5,75009,74,4623,103
5,75010,74,4624,230
5,75011,74,4625,157
5,75012,74,4626,200
5,75013,74,4627,128
5,75014,74,4628,88
5,75015,74,4629,171
5,75016,74,4630,95
5,75017,74,4631,138
5,75018,74,4632,198
5,75019,74,4633,204
5,75020,74,4634,161
5,75001,74,4635,165
5,75002,79,4636,0
5,75003,79,4637,0
5,75004,79,4638,1
5,75005,79,4639,0
5,75007,79,4640,0
5,75008,79,4641,1
5,75009,79,4642,0
5,75010,79,4643,0
5,75011,79,4644,0
5,75012,79,4645,0
5,75013,79,4646,1
5,75014,79,4647,0
5,75015,79,4648,0
5,75016,79,4649,0
5,75017,79,4650,0
5,75018,79,4651,0
5,75019,79,4652,1
5,75020,79,4653,0
5,75001,79,4654,0
4,75002,2,4655,0
4,75003,2,4656,0
4,75004,2,4657,0
4,75005,2,4658,0
4,75007,2,4659,0
4,75008,2,4660,0
4,75009,2,4661,0
4,75010,2,4662,0
4,75011,2,4663,0
4,75012,2,4664,0
4,75013,2,4665,0
4,75014,2,4666,0
4,75015,2,4667,0
4,75016,2,4668,0
4,75017,2,4669,0
4,75018,2,4670,0
4,75019,2,4671,0
4,75020,2,4672,0
4,75001,2,4673,0
4,75002,3,4674,0
4,75003,3,4675,0
4,75004,3,4676,0
4,75005,3,4677,1
4,75007,3,4678,0
4,75008,3,4679,0
4,75009,3,4680,0
4,75010,3,4681,0
4,75011,3,4682,2
4,75012,3,4683,0
4,75013,3,4684,1
4,75014,3,4685,0
4,75015,3,4686,4
4,75016,3,4687,0
4,75017,3,4688,3
4,75018,3,4689,0
4,75019,3,4690,0
4,75020,3,4691,1
4,75001,3,4692,0
4,75002,4,4693,0
4,75003,4,4694,0
4,75004,4,4695,0
4,75005,4,4696,0
4,75007,4,4697,0
4,75008,4,4698,0
4,75009,4,4699,0
4,75010,4,4700,0
4,75011,4,4701,0
4,75012,4,4702,0
4,75013,4,4703,0
4,75014,4,4704,0
4,75015,4,4705,0
4,75016,4,4706,0
4,75017,4,4707,0
4,75018,4,4708,0
4,75019,4,4709,0
4,75020,4,4710,0
4,75001,4,4711,0
4,75002,5,4712,1
4,75003,5,4713,0
4,75004,5,4714,4
4,75005,5,4715,2
